model,dataset_size,test_size,param_id,max_depth,max_features,min_samples_leaf,min_samples_split,n_estimators,accuracy,precision,recall,f1,roc_auc,colsample_bytree,learning_rate,subsample,score
RandomForest,1000,0.2,31,20.0,sqrt,2.0,2.0,200,0.965,0.979381443298969,0.95,0.9644670050761421,0.9946,,,,0.9676763901826364
RandomForest,1000,0.2,32,20.0,sqrt,2.0,2.0,300,0.965,0.979381443298969,0.95,0.9644670050761421,0.995,,,,0.9677163901826364
RandomForest,1000,0.2,33,20.0,sqrt,2.0,5.0,100,0.97,0.9795918367346939,0.96,0.9696969696969697,0.9935999999999999,,,,0.9721874582560297
RandomForest,1000,0.2,34,20.0,sqrt,2.0,5.0,200,0.965,0.979381443298969,0.95,0.9644670050761421,0.9944000000000001,,,,0.9676563901826364
RandomForest,1000,0.2,35,20.0,sqrt,2.0,5.0,300,0.965,0.979381443298969,0.95,0.9644670050761421,0.9944000000000001,,,,0.9676563901826364
RandomForest,1000,0.3,0,,sqrt,1.0,2.0,100,0.9566666666666667,0.9724137931034482,0.94,0.9559322033898305,0.9929111111111111,,,,0.9598868640820831
RandomForest,1000,0.3,1,,sqrt,1.0,2.0,200,0.9633333333333334,0.9793103448275862,0.9466666666666667,0.9627118644067797,0.9949111111111111,,,,0.9661667393986623
RandomForest,1000,0.3,2,,sqrt,1.0,2.0,300,0.9633333333333334,0.9793103448275862,0.9466666666666667,0.9627118644067797,0.9948666666666667,,,,0.9661622949542179
RandomForest,1000,0.3,3,,sqrt,1.0,5.0,100,0.9666666666666667,0.9794520547945206,0.9533333333333334,0.9662162162162162,0.9953333333333333,,,,0.9692886091571024
RandomForest,1000,0.3,4,,sqrt,1.0,5.0,200,0.9633333333333334,0.9793103448275862,0.9466666666666667,0.9627118644067797,0.9946222222222222,,,,0.9661378505097734
RandomForest,1000,0.3,5,,sqrt,1.0,5.0,300,0.9633333333333334,0.9793103448275862,0.9466666666666667,0.9627118644067797,0.9946666666666667,,,,0.9661422949542179
RandomForest,1000,0.3,6,,sqrt,2.0,2.0,100,0.9666666666666667,0.9794520547945206,0.9533333333333334,0.9662162162162162,0.9930666666666667,,,,0.9690619424904356
RandomForest,1000,0.3,7,,sqrt,2.0,2.0,200,0.9633333333333334,0.9793103448275862,0.9466666666666667,0.9627118644067797,0.9934222222222221,,,,0.9660178505097734
RandomForest,1000,0.3,8,,sqrt,2.0,2.0,300,0.9633333333333334,0.9793103448275862,0.9466666666666667,0.9627118644067797,0.9938222222222222,,,,0.9660578505097734
RandomForest,1000,0.3,9,,sqrt,2.0,5.0,100,0.9666666666666667,0.9794520547945206,0.9533333333333334,0.9662162162162162,0.9939555555555555,,,,0.9691508313793246
RandomForest,1000,0.3,10,,sqrt,2.0,5.0,200,0.9633333333333334,0.9793103448275862,0.9466666666666667,0.9627118644067797,0.994,,,,0.9660756282875512
RandomForest,1000,0.3,11,,sqrt,2.0,5.0,300,0.9633333333333334,0.9793103448275862,0.9466666666666667,0.9627118644067797,0.9940444444444444,,,,0.9660800727319956
RandomForest,1000,0.3,12,10.0,sqrt,1.0,2.0,100,0.97,0.9795918367346939,0.96,0.9696969696969697,0.9934888888888889,,,,0.9721763471449186
RandomForest,1000,0.3,13,10.0,sqrt,1.0,2.0,200,0.9633333333333334,0.9793103448275862,0.9466666666666667,0.9627118644067797,0.9952,,,,0.9661956282875512
RandomForest,1000,0.3,14,10.0,sqrt,1.0,2.0,300,0.9633333333333334,0.9793103448275862,0.9466666666666667,0.9627118644067797,0.9952,,,,0.9661956282875512
RandomForest,1000,0.3,15,10.0,sqrt,1.0,5.0,100,0.9666666666666667,0.9794520547945206,0.9533333333333334,0.9662162162162162,0.9954222222222222,,,,0.9692974980459912
RandomForest,1000,0.3,16,10.0,sqrt,1.0,5.0,200,0.9633333333333334,0.9793103448275862,0.9466666666666667,0.9627118644067797,0.9948,,,,0.9661556282875512
RandomForest,1000,0.3,17,10.0,sqrt,1.0,5.0,300,0.9633333333333334,0.9793103448275862,0.9466666666666667,0.9627118644067797,0.9945333333333334,,,,0.9661289616208846
RandomForest,1000,0.3,18,10.0,sqrt,2.0,2.0,100,0.9666666666666667,0.9794520547945206,0.9533333333333334,0.9662162162162162,0.9935555555555556,,,,0.9691108313793245
RandomForest,1000,0.3,19,10.0,sqrt,2.0,2.0,200,0.9666666666666667,0.9794520547945206,0.9533333333333334,0.9662162162162162,0.9934222222222222,,,,0.9690974980459912
RandomForest,1000,0.3,20,10.0,sqrt,2.0,2.0,300,0.9666666666666667,0.9794520547945206,0.9533333333333334,0.9662162162162162,0.9939555555555556,,,,0.9691508313793246
RandomForest,1000,0.3,21,10.0,sqrt,2.0,5.0,100,0.9633333333333334,0.9727891156462585,0.9533333333333334,0.9629629629629629,0.9937777777777778,,,,0.9661578231292517
RandomForest,1000,0.3,22,10.0,sqrt,2.0,5.0,200,0.9633333333333334,0.9793103448275862,0.9466666666666667,0.9627118644067797,0.9938666666666667,,,,0.9660622949542179
RandomForest,1000,0.3,23,10.0,sqrt,2.0,5.0,300,0.9666666666666667,0.9794520547945206,0.9533333333333334,0.9662162162162162,0.9941333333333334,,,,0.9691686091571023
RandomForest,1000,0.3,24,20.0,sqrt,1.0,2.0,100,0.9566666666666667,0.9724137931034482,0.94,0.9559322033898305,0.9929111111111111,,,,0.9598868640820831
RandomForest,1000,0.3,25,20.0,sqrt,1.0,2.0,200,0.9633333333333334,0.9793103448275862,0.9466666666666667,0.9627118644067797,0.9949111111111111,,,,0.9661667393986623
RandomForest,1000,0.3,26,20.0,sqrt,1.0,2.0,300,0.9633333333333334,0.9793103448275862,0.9466666666666667,0.9627118644067797,0.9948666666666667,,,,0.9661622949542179
RandomForest,1000,0.3,27,20.0,sqrt,1.0,5.0,100,0.9666666666666667,0.9794520547945206,0.9533333333333334,0.9662162162162162,0.9953333333333333,,,,0.9692886091571024
RandomForest,1000,0.3,28,20.0,sqrt,1.0,5.0,200,0.9633333333333334,0.9793103448275862,0.9466666666666667,0.9627118644067797,0.9946222222222223,,,,0.9661378505097734
RandomForest,1000,0.3,29,20.0,sqrt,1.0,5.0,300,0.9633333333333334,0.9793103448275862,0.9466666666666667,0.9627118644067797,0.9946666666666667,,,,0.9661422949542179
RandomForest,1000,0.3,30,20.0,sqrt,2.0,2.0,100,0.9666666666666667,0.9794520547945206,0.9533333333333334,0.9662162162162162,0.9930666666666667,,,,0.9690619424904356
RandomForest,1000,0.3,31,20.0,sqrt,2.0,2.0,200,0.9633333333333334,0.9793103448275862,0.9466666666666667,0.9627118644067797,0.9934222222222222,,,,0.9660178505097734
RandomForest,1000,0.3,32,20.0,sqrt,2.0,2.0,300,0.9633333333333334,0.9793103448275862,0.9466666666666667,0.9627118644067797,0.9938222222222222,,,,0.9660578505097734
RandomForest,1000,0.3,33,20.0,sqrt,2.0,5.0,100,0.9666666666666667,0.9794520547945206,0.9533333333333334,0.9662162162162162,0.9939555555555555,,,,0.9691508313793246
RandomForest,1000,0.3,34,20.0,sqrt,2.0,5.0,200,0.9633333333333334,0.9793103448275862,0.9466666666666667,0.9627118644067797,0.9939999999999999,,,,0.9660756282875511
RandomForest,1000,0.3,35,20.0,sqrt,2.0,5.0,300,0.9633333333333334,0.9793103448275862,0.9466666666666667,0.9627118644067797,0.9940444444444444,,,,0.9660800727319956
RandomForest,1500,0.1,0,,sqrt,1.0,2.0,100,0.9733333333333334,1.0,0.9466666666666667,0.9726027397260274,0.9997333333333334,,,,0.9757541552511416
RandomForest,1500,0.1,1,,sqrt,1.0,2.0,200,0.9733333333333334,1.0,0.9466666666666667,0.9726027397260274,0.9998222222222223,,,,0.9757630441400305
RandomForest,1500,0.1,2,,sqrt,1.0,2.0,300,0.9733333333333334,1.0,0.9466666666666667,0.9726027397260274,0.9996444444444444,,,,0.9757452663622527
RandomForest,1500,0.1,3,,sqrt,1.0,5.0,100,0.98,1.0,0.96,0.9795918367346939,0.9996444444444443,,,,0.9818419954648526
RandomForest,1500,0.1,4,,sqrt,1.0,5.0,200,0.98,1.0,0.96,0.9795918367346939,0.9996444444444444,,,,0.9818419954648526
RandomForest,1500,0.1,5,,sqrt,1.0,5.0,300,0.9733333333333334,1.0,0.9466666666666667,0.9726027397260274,0.9994666666666666,,,,0.9757274885844749
RandomForest,1500,0.1,6,,sqrt,2.0,2.0,100,0.9733333333333334,1.0,0.9466666666666667,0.9726027397260274,0.9989333333333333,,,,0.9756741552511417
RandomForest,1500,0.1,7,,sqrt,2.0,2.0,200,0.9733333333333334,1.0,0.9466666666666667,0.9726027397260274,0.9987555555555555,,,,0.9756563774733638
RandomForest,1500,0.1,8,,sqrt,2.0,2.0,300,0.9733333333333334,1.0,0.9466666666666667,0.9726027397260274,0.9987555555555555,,,,0.9756563774733638
RandomForest,1500,0.1,9,,sqrt,2.0,5.0,100,0.9733333333333334,1.0,0.9466666666666667,0.9726027397260274,0.9987555555555555,,,,0.9756563774733638
RandomForest,1500,0.1,10,,sqrt,2.0,5.0,200,0.9733333333333334,1.0,0.9466666666666667,0.9726027397260274,0.9987555555555555,,,,0.9756563774733638
RandomForest,1500,0.1,11,,sqrt,2.0,5.0,300,0.9733333333333334,1.0,0.9466666666666667,0.9726027397260274,0.9987555555555555,,,,0.9756563774733638
RandomForest,1500,0.1,12,10.0,sqrt,1.0,2.0,100,0.98,1.0,0.96,0.9795918367346939,0.9994666666666666,,,,0.9818242176870748
RandomForest,1500,0.1,13,10.0,sqrt,1.0,2.0,200,0.9733333333333334,1.0,0.9466666666666667,0.9726027397260274,0.9994666666666666,,,,0.9757274885844749
RandomForest,1500,0.1,14,10.0,sqrt,1.0,2.0,300,0.9733333333333334,1.0,0.9466666666666667,0.9726027397260274,0.9994666666666667,,,,0.9757274885844749
RandomForest,1500,0.1,15,10.0,sqrt,1.0,5.0,100,0.9733333333333334,1.0,0.9466666666666667,0.9726027397260274,0.9994666666666666,,,,0.9757274885844749
RandomForest,1500,0.1,16,10.0,sqrt,1.0,5.0,200,0.9733333333333334,1.0,0.9466666666666667,0.9726027397260274,0.9994666666666666,,,,0.9757274885844749
RandomForest,1500,0.1,17,10.0,sqrt,1.0,5.0,300,0.9733333333333334,1.0,0.9466666666666667,0.9726027397260274,0.9992888888888889,,,,0.9757097108066972
RandomForest,1500,0.1,18,10.0,sqrt,2.0,2.0,100,0.9733333333333334,1.0,0.9466666666666667,0.9726027397260274,0.9982222222222222,,,,0.9756030441400305
RandomForest,1500,0.1,19,10.0,sqrt,2.0,2.0,200,0.9733333333333334,1.0,0.9466666666666667,0.9726027397260274,0.9987555555555555,,,,0.9756563774733638
RandomForest,1500,0.1,20,10.0,sqrt,2.0,2.0,300,0.9733333333333334,1.0,0.9466666666666667,0.9726027397260274,0.9987555555555555,,,,0.9756563774733638
RandomForest,1500,0.1,21,10.0,sqrt,2.0,5.0,100,0.9733333333333334,1.0,0.9466666666666667,0.9726027397260274,0.9987555555555555,,,,0.9756563774733638
RandomForest,1500,0.1,22,10.0,sqrt,2.0,5.0,200,0.9733333333333334,1.0,0.9466666666666667,0.9726027397260274,0.9987555555555555,,,,0.9756563774733638
RandomForest,1500,0.1,23,10.0,sqrt,2.0,5.0,300,0.9733333333333334,1.0,0.9466666666666667,0.9726027397260274,0.9987555555555555,,,,0.9756563774733638
RandomForest,1500,0.1,24,20.0,sqrt,1.0,2.0,100,0.9733333333333334,1.0,0.9466666666666667,0.9726027397260274,0.9997333333333334,,,,0.9757541552511416
RandomForest,1500,0.1,25,20.0,sqrt,1.0,2.0,200,0.9733333333333334,1.0,0.9466666666666667,0.9726027397260274,0.9998222222222223,,,,0.9757630441400305
RandomForest,1500,0.1,26,20.0,sqrt,1.0,2.0,300,0.9733333333333334,1.0,0.9466666666666667,0.9726027397260274,0.9996444444444444,,,,0.9757452663622527
RandomForest,1500,0.1,27,20.0,sqrt,1.0,5.0,100,0.98,1.0,0.96,0.9795918367346939,0.9996444444444444,,,,0.9818419954648526
RandomForest,1500,0.1,28,20.0,sqrt,1.0,5.0,200,0.98,1.0,0.96,0.9795918367346939,0.9996444444444444,,,,0.9818419954648526
RandomForest,1500,0.1,29,20.0,sqrt,1.0,5.0,300,0.9733333333333334,1.0,0.9466666666666667,0.9726027397260274,0.9994666666666666,,,,0.9757274885844749
RandomForest,1500,0.1,30,20.0,sqrt,2.0,2.0,100,0.9733333333333334,1.0,0.9466666666666667,0.9726027397260274,0.9989333333333333,,,,0.9756741552511417
RandomForest,1500,0.1,31,20.0,sqrt,2.0,2.0,200,0.9733333333333334,1.0,0.9466666666666667,0.9726027397260274,0.9987555555555555,,,,0.9756563774733638
RandomForest,1500,0.1,32,20.0,sqrt,2.0,2.0,300,0.9733333333333334,1.0,0.9466666666666667,0.9726027397260274,0.9987555555555555,,,,0.9756563774733638
RandomForest,1500,0.1,33,20.0,sqrt,2.0,5.0,100,0.9733333333333334,1.0,0.9466666666666667,0.9726027397260274,0.9987555555555555,,,,0.9756563774733638
RandomForest,1500,0.1,34,20.0,sqrt,2.0,5.0,200,0.9733333333333334,1.0,0.9466666666666667,0.9726027397260274,0.9987555555555555,,,,0.9756563774733638
RandomForest,1500,0.1,35,20.0,sqrt,2.0,5.0,300,0.9733333333333334,1.0,0.9466666666666667,0.9726027397260274,0.9987555555555555,,,,0.9756563774733638
RandomForest,1500,0.2,0,,sqrt,1.0,2.0,100,0.97,0.9731543624161074,0.9666666666666667,0.9698996655518395,0.9933777777777778,,,,0.9722718832598845
RandomForest,1500,0.2,1,,sqrt,1.0,2.0,200,0.9666666666666667,0.972972972972973,0.96,0.9664429530201343,0.9939111111111112,,,,0.9692519249450793
RandomForest,1500,0.2,2,,sqrt,1.0,2.0,300,0.9666666666666667,0.972972972972973,0.96,0.9664429530201343,0.9935111111111111,,,,0.9692119249450792
RandomForest,1500,0.2,3,,sqrt,1.0,5.0,100,0.97,0.9731543624161074,0.9666666666666667,0.9698996655518395,0.9923999999999998,,,,0.9721741054821067
RandomForest,1500,0.2,4,,sqrt,1.0,5.0,200,0.9733333333333334,0.9733333333333334,0.9733333333333334,0.9733333333333334,0.9930666666666667,,,,0.9753066666666668
RandomForest,1500,0.2,5,,sqrt,1.0,5.0,300,0.9666666666666667,0.972972972972973,0.96,0.9664429530201343,0.9932444444444445,,,,0.9691852582784126
RandomForest,1500,0.2,6,,sqrt,2.0,2.0,100,0.9733333333333334,0.9733333333333334,0.9733333333333334,0.9733333333333334,0.9922222222222222,,,,0.9752222222222223
RandomForest,1500,0.2,7,,sqrt,2.0,2.0,200,0.9733333333333334,0.9733333333333334,0.9733333333333334,0.9733333333333334,0.9918222222222222,,,,0.9751822222222224
RandomForest,1500,0.2,8,,sqrt,2.0,2.0,300,0.97,0.9731543624161074,0.9666666666666667,0.9698996655518395,0.9924,,,,0.9721741054821067
RandomForest,1500,0.2,9,,sqrt,2.0,5.0,100,0.9733333333333334,0.9733333333333334,0.9733333333333334,0.9733333333333334,0.9924000000000001,,,,0.9752400000000001
RandomForest,1500,0.2,10,,sqrt,2.0,5.0,200,0.97,0.9731543624161074,0.9666666666666667,0.9698996655518395,0.9931111111111111,,,,0.9722452165932178
RandomForest,1500,0.2,11,,sqrt,2.0,5.0,300,0.97,0.9731543624161074,0.9666666666666667,0.9698996655518395,0.9927111111111111,,,,0.9722052165932178
RandomForest,1500,0.2,12,10.0,sqrt,1.0,2.0,100,0.97,0.9731543624161074,0.9666666666666667,0.9698996655518395,0.9922666666666666,,,,0.9721607721487734
RandomForest,1500,0.2,13,10.0,sqrt,1.0,2.0,200,0.9733333333333334,0.9733333333333334,0.9733333333333334,0.9733333333333334,0.9930222222222223,,,,0.9753022222222223
RandomForest,1500,0.2,14,10.0,sqrt,1.0,2.0,300,0.9733333333333334,0.9733333333333334,0.9733333333333334,0.9733333333333334,0.9931999999999999,,,,0.9753200000000001
RandomForest,1500,0.2,15,10.0,sqrt,1.0,5.0,100,0.9666666666666667,0.972972972972973,0.96,0.9664429530201343,0.9934222222222222,,,,0.9692030360561904
RandomForest,1500,0.2,16,10.0,sqrt,1.0,5.0,200,0.9666666666666667,0.972972972972973,0.96,0.9664429530201343,0.9931555555555556,,,,0.9691763693895238
RandomForest,1500,0.2,17,10.0,sqrt,1.0,5.0,300,0.9666666666666667,0.972972972972973,0.96,0.9664429530201343,0.9931555555555557,,,,0.9691763693895238
RandomForest,1500,0.2,18,10.0,sqrt,2.0,2.0,100,0.97,0.9731543624161074,0.9666666666666667,0.9698996655518395,0.9934666666666666,,,,0.9722807721487734
RandomForest,1500,0.2,19,10.0,sqrt,2.0,2.0,200,0.97,0.9731543624161074,0.9666666666666667,0.9698996655518395,0.9930666666666667,,,,0.9722407721487734
RandomForest,1500,0.2,20,10.0,sqrt,2.0,2.0,300,0.97,0.9731543624161074,0.9666666666666667,0.9698996655518395,0.9936,,,,0.9722941054821067
RandomForest,1500,0.2,21,10.0,sqrt,2.0,5.0,100,0.9666666666666667,0.972972972972973,0.96,0.9664429530201343,0.9931555555555556,,,,0.9691763693895238
RandomForest,1500,0.2,22,10.0,sqrt,2.0,5.0,200,0.9666666666666667,0.972972972972973,0.96,0.9664429530201343,0.9934666666666666,,,,0.9692074805006349
RandomForest,1500,0.2,23,10.0,sqrt,2.0,5.0,300,0.9666666666666667,0.972972972972973,0.96,0.9664429530201343,0.9934222222222222,,,,0.9692030360561904
RandomForest,1500,0.2,24,20.0,sqrt,1.0,2.0,100,0.97,0.9731543624161074,0.9666666666666667,0.9698996655518395,0.9933777777777778,,,,0.9722718832598845
RandomForest,1500,0.2,25,20.0,sqrt,1.0,2.0,200,0.9666666666666667,0.972972972972973,0.96,0.9664429530201343,0.9939111111111112,,,,0.9692519249450793
RandomForest,1500,0.2,26,20.0,sqrt,1.0,2.0,300,0.9666666666666667,0.972972972972973,0.96,0.9664429530201343,0.993488888888889,,,,0.9692097027228571
RandomForest,1500,0.2,27,20.0,sqrt,1.0,5.0,100,0.97,0.9731543624161074,0.9666666666666667,0.9698996655518395,0.9923999999999998,,,,0.9721741054821067
RandomForest,1500,0.2,28,20.0,sqrt,1.0,5.0,200,0.9733333333333334,0.9733333333333334,0.9733333333333334,0.9733333333333334,0.9930666666666668,,,,0.9753066666666668
RandomForest,1500,0.2,29,20.0,sqrt,1.0,5.0,300,0.9666666666666667,0.972972972972973,0.96,0.9664429530201343,0.9932444444444445,,,,0.9691852582784126
RandomForest,1500,0.2,30,20.0,sqrt,2.0,2.0,100,0.9733333333333334,0.9733333333333334,0.9733333333333334,0.9733333333333334,0.9922222222222222,,,,0.9752222222222223
RandomForest,1500,0.2,31,20.0,sqrt,2.0,2.0,200,0.9733333333333334,0.9733333333333334,0.9733333333333334,0.9733333333333334,0.9918222222222222,,,,0.9751822222222224
RandomForest,1500,0.2,32,20.0,sqrt,2.0,2.0,300,0.97,0.9731543624161074,0.9666666666666667,0.9698996655518395,0.9924,,,,0.9721741054821067
RandomForest,1500,0.2,33,20.0,sqrt,2.0,5.0,100,0.9733333333333334,0.9733333333333334,0.9733333333333334,0.9733333333333334,0.9924000000000001,,,,0.9752400000000001
RandomForest,1500,0.2,34,20.0,sqrt,2.0,5.0,200,0.97,0.9731543624161074,0.9666666666666667,0.9698996655518395,0.9931111111111111,,,,0.9722452165932178
RandomForest,1500,0.2,35,20.0,sqrt,2.0,5.0,300,0.97,0.9731543624161074,0.9666666666666667,0.9698996655518395,0.9927111111111111,,,,0.9722052165932178
RandomForest,1500,0.3,0,,sqrt,1.0,2.0,100,0.9666666666666667,0.96875,0.9644444444444444,0.9665924276169265,0.9940049382716049,,,,0.9693504443344607
RandomForest,1500,0.3,1,,sqrt,1.0,2.0,200,0.9688888888888889,0.9688888888888889,0.9688888888888889,0.9688888888888889,0.9947259259259259,,,,0.9714725925925927
RandomForest,1500,0.3,2,,sqrt,1.0,2.0,300,0.9666666666666667,0.96875,0.9644444444444444,0.9665924276169265,0.9946666666666668,,,,0.9694166171739669
RandomForest,1500,0.3,3,,sqrt,1.0,5.0,100,0.9666666666666667,0.96875,0.9644444444444444,0.9665924276169265,0.9915061728395062,,,,0.9691005677912508
RandomForest,1500,0.3,4,,sqrt,1.0,5.0,200,0.9644444444444444,0.968609865470852,0.96,0.9642857142857143,0.9936,,,,0.9672565762687735
RandomForest,1500,0.3,5,,sqrt,1.0,5.0,300,0.9644444444444444,0.968609865470852,0.96,0.9642857142857143,0.993362962962963,,,,0.9672328725650698
RandomForest,1500,0.3,6,,sqrt,2.0,2.0,100,0.9644444444444444,0.968609865470852,0.96,0.9642857142857143,0.9932148148148148,,,,0.9672180577502549
RandomForest,1500,0.3,7,,sqrt,2.0,2.0,200,0.9644444444444444,0.968609865470852,0.96,0.9642857142857143,0.9929481481481481,,,,0.9671913910835883
RandomForest,1500,0.3,8,,sqrt,2.0,2.0,300,0.9644444444444444,0.968609865470852,0.96,0.9642857142857143,0.9930271604938272,,,,0.9671992923181563
RandomForest,1500,0.3,9,,sqrt,2.0,5.0,100,0.96,0.9641255605381166,0.9555555555555556,0.9598214285714286,0.9933333333333334,,,,0.9632159851234964
RandomForest,1500,0.3,10,,sqrt,2.0,5.0,200,0.9644444444444444,0.968609865470852,0.96,0.9642857142857143,0.9932246913580246,,,,0.9672190454045759
RandomForest,1500,0.3,11,,sqrt,2.0,5.0,300,0.9644444444444444,0.968609865470852,0.96,0.9642857142857143,0.9932641975308643,,,,0.9672229960218599
RandomForest,1500,0.3,12,10.0,sqrt,1.0,2.0,100,0.9688888888888889,0.9688888888888889,0.9688888888888889,0.9688888888888889,0.993204938271605,,,,0.9713204938271607
RandomForest,1500,0.3,13,10.0,sqrt,1.0,2.0,200,0.9666666666666667,0.96875,0.9644444444444444,0.9665924276169265,0.9933432098765432,,,,0.9692842714949546
RandomForest,1500,0.3,14,10.0,sqrt,1.0,2.0,300,0.9644444444444444,0.968609865470852,0.96,0.9642857142857143,0.9935604938271604,,,,0.9672526256514895
RandomForest,1500,0.3,15,10.0,sqrt,1.0,5.0,100,0.9666666666666667,0.96875,0.9644444444444444,0.9665924276169265,0.9930074074074074,,,,0.969250691248041
RandomForest,1500,0.3,16,10.0,sqrt,1.0,5.0,200,0.9644444444444444,0.968609865470852,0.96,0.9642857142857143,0.993520987654321,,,,0.9672486750342055
RandomForest,1500,0.3,17,10.0,sqrt,1.0,5.0,300,0.9644444444444444,0.968609865470852,0.96,0.9642857142857143,0.993679012345679,,,,0.9672644775033414
RandomForest,1500,0.3,18,10.0,sqrt,2.0,2.0,100,0.9666666666666667,0.96875,0.9644444444444444,0.9665924276169265,0.9934814814814814,,,,0.9692980986554484
RandomForest,1500,0.3,19,10.0,sqrt,2.0,2.0,200,0.9644444444444444,0.968609865470852,0.96,0.9642857142857143,0.9932444444444444,,,,0.9672210207132179
RandomForest,1500,0.3,20,10.0,sqrt,2.0,2.0,300,0.9644444444444444,0.968609865470852,0.96,0.9642857142857143,0.9932641975308643,,,,0.9672229960218599
RandomForest,1500,0.3,21,10.0,sqrt,2.0,5.0,100,0.9622222222222222,0.9642857142857143,0.96,0.9621380846325167,0.9935802469135803,,,,0.9653010373827003
RandomForest,1500,0.3,22,10.0,sqrt,2.0,5.0,200,0.9644444444444444,0.968609865470852,0.96,0.9642857142857143,0.993679012345679,,,,0.9672644775033414
RandomForest,1500,0.3,23,10.0,sqrt,2.0,5.0,300,0.9644444444444444,0.968609865470852,0.96,0.9642857142857143,0.9934024691358025,,,,0.9672368231823537
RandomForest,1500,0.3,24,20.0,sqrt,1.0,2.0,100,0.9666666666666667,0.96875,0.9644444444444444,0.9665924276169265,0.9940049382716049,,,,0.9693504443344607
RandomForest,1500,0.3,25,20.0,sqrt,1.0,2.0,200,0.9688888888888889,0.9688888888888889,0.9688888888888889,0.9688888888888889,0.9947259259259259,,,,0.9714725925925927
RandomForest,1500,0.3,26,20.0,sqrt,1.0,2.0,300,0.9666666666666667,0.96875,0.9644444444444444,0.9665924276169265,0.9946666666666668,,,,0.9694166171739669
RandomForest,1500,0.3,27,20.0,sqrt,1.0,5.0,100,0.9666666666666667,0.96875,0.9644444444444444,0.9665924276169265,0.9915061728395062,,,,0.9691005677912508
RandomForest,1500,0.3,28,20.0,sqrt,1.0,5.0,200,0.9644444444444444,0.968609865470852,0.96,0.9642857142857143,0.9936,,,,0.9672565762687735
RandomForest,1500,0.3,29,20.0,sqrt,1.0,5.0,300,0.9644444444444444,0.968609865470852,0.96,0.9642857142857143,0.993362962962963,,,,0.9672328725650698
RandomForest,1500,0.3,30,20.0,sqrt,2.0,2.0,100,0.9644444444444444,0.968609865470852,0.96,0.9642857142857143,0.9932148148148148,,,,0.9672180577502549
RandomForest,1500,0.3,31,20.0,sqrt,2.0,2.0,200,0.9644444444444444,0.968609865470852,0.96,0.9642857142857143,0.9929481481481481,,,,0.9671913910835883
RandomForest,1500,0.3,32,20.0,sqrt,2.0,2.0,300,0.9644444444444444,0.968609865470852,0.96,0.9642857142857143,0.9930271604938272,,,,0.9671992923181563
RandomForest,1500,0.3,33,20.0,sqrt,2.0,5.0,100,0.96,0.9641255605381166,0.9555555555555556,0.9598214285714286,0.9933333333333334,,,,0.9632159851234964
RandomForest,1500,0.3,34,20.0,sqrt,2.0,5.0,200,0.9644444444444444,0.968609865470852,0.96,0.9642857142857143,0.9932246913580247,,,,0.9672190454045759
RandomForest,1500,0.3,35,20.0,sqrt,2.0,5.0,300,0.9644444444444444,0.968609865470852,0.96,0.9642857142857143,0.9932641975308643,,,,0.9672229960218599
RandomForest,2000,0.1,0,,sqrt,1.0,2.0,100,0.99,0.99,0.99,0.99,0.9979,,,,0.9907900000000001
RandomForest,2000,0.1,1,,sqrt,1.0,2.0,200,0.995,0.9900990099009901,1.0,0.9950248756218906,0.99815,,,,0.9953422646667651
RandomForest,2000,0.1,2,,sqrt,1.0,2.0,300,0.99,0.99,0.99,0.99,0.9981,,,,0.99081
RandomForest,2000,0.1,3,,sqrt,1.0,5.0,100,0.99,0.99,0.99,0.99,0.9974000000000001,,,,0.9907400000000001
RandomForest,2000,0.1,4,,sqrt,1.0,5.0,200,0.99,0.99,0.99,0.99,0.9981,,,,0.99081
RandomForest,2000,0.1,5,,sqrt,1.0,5.0,300,0.99,0.99,0.99,0.99,0.9982,,,,0.99082
RandomForest,2000,0.1,6,,sqrt,2.0,2.0,100,0.99,0.99,0.99,0.99,0.9983,,,,0.99083
RandomForest,2000,0.1,7,,sqrt,2.0,2.0,200,0.99,0.99,0.99,0.99,0.9982,,,,0.99082
RandomForest,2000,0.1,8,,sqrt,2.0,2.0,300,0.99,0.99,0.99,0.99,0.9984999999999999,,,,0.99085
RandomForest,2000,0.1,9,,sqrt,2.0,5.0,100,0.995,0.9900990099009901,1.0,0.9950248756218906,0.9979,,,,0.9953172646667652
RandomForest,2000,0.1,10,,sqrt,2.0,5.0,200,0.99,0.99,0.99,0.99,0.9973,,,,0.99073
RandomForest,2000,0.1,11,,sqrt,2.0,5.0,300,0.99,0.99,0.99,0.99,0.9971,,,,0.99071
RandomForest,2000,0.1,12,10.0,sqrt,1.0,2.0,100,0.995,0.9900990099009901,1.0,0.9950248756218906,0.9984,,,,0.9953672646667652
RandomForest,2000,0.1,13,10.0,sqrt,1.0,2.0,200,0.995,0.9900990099009901,1.0,0.9950248756218906,0.9978,,,,0.9953072646667651
RandomForest,2000,0.1,14,10.0,sqrt,1.0,2.0,300,0.995,0.9900990099009901,1.0,0.9950248756218906,0.9978999999999999,,,,0.9953172646667652
RandomForest,2000,0.1,15,10.0,sqrt,1.0,5.0,100,0.99,0.99,0.99,0.99,0.997,,,,0.9907
RandomForest,2000,0.1,16,10.0,sqrt,1.0,5.0,200,0.99,0.99,0.99,0.99,0.9961,,,,0.99061
