model,dataset_size,test_size,param_id,colsample_bytree,learning_rate,max_depth,n_estimators,subsample,accuracy,precision,recall,f1,roc_auc
XGBoost,1000,0.2,62,1.0,0.1,6,300,0.8,0.98,0.9897959183673469,0.97,0.9797979797979798,0.9966999999999999
XGBoost,1000,0.2,63,1.0,0.1,6,300,1.0,0.98,0.98,0.98,0.98,0.9968
XGBoost,1000,0.2,64,1.0,0.1,6,500,0.8,0.97,0.9795918367346939,0.96,0.9696969696969697,0.9969
XGBoost,1000,0.2,65,1.0,0.1,6,500,1.0,0.98,0.98,0.98,0.98,0.9967999999999999
XGBoost,1000,0.2,66,1.0,0.1,8,100,0.8,0.98,0.9897959183673469,0.97,0.9797979797979798,0.9967
XGBoost,1000,0.2,67,1.0,0.1,8,100,1.0,0.985,0.98989898989899,0.98,0.9849246231155779,0.9964999999999999
XGBoost,1000,0.2,68,1.0,0.1,8,300,0.8,0.985,0.98989898989899,0.98,0.9849246231155779,0.9966
XGBoost,1000,0.2,69,1.0,0.1,8,300,1.0,0.98,0.98,0.98,0.98,0.9967000000000001
XGBoost,1000,0.2,70,1.0,0.1,8,500,0.8,0.975,0.9797979797979798,0.97,0.9748743718592965,0.9972
XGBoost,1000,0.2,71,1.0,0.1,8,500,1.0,0.975,0.9797979797979798,0.97,0.9748743718592965,0.9964999999999999
XGBoost,1000,0.3,0,0.8,0.05,4,100,0.8,0.98,0.98,0.98,0.98,0.9969777777777777
XGBoost,1000,0.3,1,0.8,0.05,4,100,1.0,0.98,0.98,0.98,0.98,0.9971111111111111
XGBoost,1000,0.3,2,0.8,0.05,4,300,0.8,0.9733333333333334,0.9797297297297297,0.9666666666666667,0.9731543624161074,0.9974666666666666
XGBoost,1000,0.3,3,0.8,0.05,4,300,1.0,0.98,0.98,0.98,0.98,0.9974222222222222
XGBoost,1000,0.3,4,0.8,0.05,4,500,0.8,0.9733333333333334,0.9797297297297297,0.9666666666666667,0.9731543624161074,0.9974666666666667
XGBoost,1000,0.3,5,0.8,0.05,4,500,1.0,0.97,0.9795918367346939,0.96,0.9696969696969697,0.9977333333333332
XGBoost,1000,0.3,6,0.8,0.05,6,100,0.8,0.9833333333333333,0.9801324503311258,0.9866666666666667,0.9833887043189369,0.9971111111111112
XGBoost,1000,0.3,7,0.8,0.05,6,100,1.0,0.9833333333333333,0.9801324503311258,0.9866666666666667,0.9833887043189369,0.9973333333333333
XGBoost,1000,0.3,8,0.8,0.05,6,300,0.8,0.9733333333333334,0.9797297297297297,0.9666666666666667,0.9731543624161074,0.9971999999999999
XGBoost,1000,0.3,9,0.8,0.05,6,300,1.0,0.9766666666666667,0.9798657718120806,0.9733333333333334,0.9765886287625418,0.9979555555555556
XGBoost,1000,0.3,10,0.8,0.05,6,500,0.8,0.9733333333333334,0.9797297297297297,0.9666666666666667,0.9731543624161074,0.9972888888888889
XGBoost,1000,0.3,11,0.8,0.05,6,500,1.0,0.9766666666666667,0.9798657718120806,0.9733333333333334,0.9765886287625418,0.998
XGBoost,1000,0.3,12,0.8,0.05,8,100,0.8,0.9833333333333333,0.9801324503311258,0.9866666666666667,0.9833887043189369,0.9971111111111112
XGBoost,1000,0.3,13,0.8,0.05,8,100,1.0,0.9833333333333333,0.9801324503311258,0.9866666666666667,0.9833887043189369,0.9972888888888889
XGBoost,1000,0.3,14,0.8,0.05,8,300,0.8,0.9733333333333334,0.9797297297297297,0.9666666666666667,0.9731543624161074,0.9973333333333333
XGBoost,1000,0.3,15,0.8,0.05,8,300,1.0,0.9766666666666667,0.9798657718120806,0.9733333333333334,0.9765886287625418,0.9979555555555555
XGBoost,1000,0.3,16,0.8,0.05,8,500,0.8,0.9733333333333334,0.9797297297297297,0.9666666666666667,0.9731543624161074,0.9975555555555555
XGBoost,1000,0.3,17,0.8,0.05,8,500,1.0,0.9766666666666667,0.9798657718120806,0.9733333333333334,0.9765886287625418,0.9978666666666667
XGBoost,1000,0.3,18,0.8,0.1,4,100,0.8,0.98,0.98,0.98,0.98,0.9972444444444445
XGBoost,1000,0.3,19,0.8,0.1,4,100,1.0,0.98,0.98,0.98,0.98,0.9975999999999999
XGBoost,1000,0.3,20,0.8,0.1,4,300,0.8,0.9733333333333334,0.9797297297297297,0.9666666666666667,0.9731543624161074,0.9972444444444445
XGBoost,1000,0.3,21,0.8,0.1,4,300,1.0,0.9766666666666667,0.9798657718120806,0.9733333333333334,0.9765886287625418,0.997688888888889
XGBoost,1000,0.3,22,0.8,0.1,4,500,0.8,0.97,0.9731543624161074,0.9666666666666667,0.9698996655518395,0.9972
XGBoost,1000,0.3,23,0.8,0.1,4,500,1.0,0.9733333333333334,0.9797297297297297,0.9666666666666667,0.9731543624161074,0.9977777777777778
XGBoost,1000,0.3,24,0.8,0.1,6,100,0.8,0.9833333333333333,0.9801324503311258,0.9866666666666667,0.9833887043189369,0.9973777777777778
XGBoost,1000,0.3,25,0.8,0.1,6,100,1.0,0.9833333333333333,0.9801324503311258,0.9866666666666667,0.9833887043189369,0.9976888888888888
XGBoost,1000,0.3,26,0.8,0.1,6,300,0.8,0.9733333333333334,0.9797297297297297,0.9666666666666667,0.9731543624161074,0.9972
XGBoost,1000,0.3,27,0.8,0.1,6,300,1.0,0.9733333333333334,0.9797297297297297,0.9666666666666667,0.9731543624161074,0.9978666666666667
XGBoost,1000,0.3,28,0.8,0.1,6,500,0.8,0.97,0.9731543624161074,0.9666666666666667,0.9698996655518395,0.9975111111111111
XGBoost,1000,0.3,29,0.8,0.1,6,500,1.0,0.9733333333333334,0.9797297297297297,0.9666666666666667,0.9731543624161074,0.9977333333333332
XGBoost,1000,0.3,30,0.8,0.1,8,100,0.8,0.9833333333333333,0.9801324503311258,0.9866666666666667,0.9833887043189369,0.9973777777777777
XGBoost,1000,0.3,31,0.8,0.1,8,100,1.0,0.9833333333333333,0.9801324503311258,0.9866666666666667,0.9833887043189369,0.9976444444444446
XGBoost,1000,0.3,32,0.8,0.1,8,300,0.8,0.9733333333333334,0.9797297297297297,0.9666666666666667,0.9731543624161074,0.9971555555555555
XGBoost,1000,0.3,33,0.8,0.1,8,300,1.0,0.9733333333333334,0.9797297297297297,0.9666666666666667,0.9731543624161074,0.9976444444444444
XGBoost,1000,0.3,34,0.8,0.1,8,500,0.8,0.97,0.9731543624161074,0.9666666666666667,0.9698996655518395,0.9972888888888888
XGBoost,1000,0.3,35,0.8,0.1,8,500,1.0,0.9733333333333334,0.9797297297297297,0.9666666666666667,0.9731543624161074,0.9975555555555555
XGBoost,1000,0.3,36,1.0,0.05,4,100,0.8,0.9766666666666667,0.9863945578231292,0.9666666666666667,0.9764309764309764,0.996488888888889
XGBoost,1000,0.3,37,1.0,0.05,4,100,1.0,0.98,0.98,0.98,0.98,0.9969333333333333
XGBoost,1000,0.3,38,1.0,0.05,4,300,0.8,0.9733333333333334,0.9797297297297297,0.9666666666666667,0.9731543624161074,0.9973333333333333
XGBoost,1000,0.3,39,1.0,0.05,4,300,1.0,0.98,0.98,0.98,0.98,0.9974222222222222
XGBoost,1000,0.3,40,1.0,0.05,4,500,0.8,0.9733333333333334,0.9797297297297297,0.9666666666666667,0.9731543624161074,0.9971555555555556
XGBoost,1000,0.3,41,1.0,0.05,4,500,1.0,0.98,0.98,0.98,0.98,0.9972888888888889
XGBoost,1000,0.3,42,1.0,0.05,6,100,0.8,0.9766666666666667,0.9798657718120806,0.9733333333333334,0.9765886287625418,0.9967555555555556
XGBoost,1000,0.3,43,1.0,0.05,6,100,1.0,0.9833333333333333,0.9801324503311258,0.9866666666666667,0.9833887043189369,0.9973777777777778
XGBoost,1000,0.3,44,1.0,0.05,6,300,0.8,0.9733333333333334,0.9797297297297297,0.9666666666666667,0.9731543624161074,0.9974222222222222
XGBoost,1000,0.3,45,1.0,0.05,6,300,1.0,0.9733333333333334,0.9797297297297297,0.9666666666666667,0.9731543624161074,0.9980444444444444
XGBoost,1000,0.3,46,1.0,0.05,6,500,0.8,0.9733333333333334,0.9797297297297297,0.9666666666666667,0.9731543624161074,0.9973777777777778
XGBoost,1000,0.3,47,1.0,0.05,6,500,1.0,0.97,0.9795918367346939,0.96,0.9696969696969697,0.9981777777777777
XGBoost,1000,0.3,48,1.0,0.05,8,100,0.8,0.9766666666666667,0.9798657718120806,0.9733333333333334,0.9765886287625418,0.9967555555555555
XGBoost,1000,0.3,49,1.0,0.05,8,100,1.0,0.98,0.98,0.98,0.98,0.9973333333333334
XGBoost,1000,0.3,50,1.0,0.05,8,300,0.8,0.9733333333333334,0.9797297297297297,0.9666666666666667,0.9731543624161074,0.9973333333333333
XGBoost,1000,0.3,51,1.0,0.05,8,300,1.0,0.9733333333333334,0.9797297297297297,0.9666666666666667,0.9731543624161074,0.9980444444444444
XGBoost,1000,0.3,52,1.0,0.05,8,500,0.8,0.9733333333333334,0.9797297297297297,0.9666666666666667,0.9731543624161074,0.9974666666666667
XGBoost,1000,0.3,53,1.0,0.05,8,500,1.0,0.97,0.9795918367346939,0.96,0.9696969696969697,0.9981777777777777
XGBoost,1000,0.3,54,1.0,0.1,4,100,0.8,0.97,0.9795918367346939,0.96,0.9696969696969697,0.9973333333333333
XGBoost,1000,0.3,55,1.0,0.1,4,100,1.0,0.98,0.98,0.98,0.98,0.9976444444444446
XGBoost,1000,0.3,56,1.0,0.1,4,300,0.8,0.9733333333333334,0.9797297297297297,0.9666666666666667,0.9731543624161074,0.9969777777777777
XGBoost,1000,0.3,57,1.0,0.1,4,300,1.0,0.9733333333333334,0.9797297297297297,0.9666666666666667,0.9731543624161074,0.9974222222222222
XGBoost,1000,0.3,58,1.0,0.1,4,500,0.8,0.97,0.9731543624161074,0.9666666666666667,0.9698996655518395,0.9971111111111112
XGBoost,1000,0.3,59,1.0,0.1,4,500,1.0,0.9733333333333334,0.9797297297297297,0.9666666666666667,0.9731543624161074,0.9975555555555555
XGBoost,1000,0.3,60,1.0,0.1,6,100,0.8,0.9733333333333334,0.9797297297297297,0.9666666666666667,0.9731543624161074,0.9975555555555555
XGBoost,1000,0.3,61,1.0,0.1,6,100,1.0,0.98,0.98,0.98,0.98,0.998
XGBoost,1000,0.3,62,1.0,0.1,6,300,0.8,0.9733333333333334,0.9797297297297297,0.9666666666666667,0.9731543624161074,0.9971555555555556
XGBoost,1000,0.3,63,1.0,0.1,6,300,1.0,0.97,0.9795918367346939,0.96,0.9696969696969697,0.9980444444444444
XGBoost,1000,0.3,64,1.0,0.1,6,500,0.8,0.97,0.9731543624161074,0.9666666666666667,0.9698996655518395,0.9973333333333334
XGBoost,1000,0.3,65,1.0,0.1,6,500,1.0,0.97,0.9795918367346939,0.96,0.9696969696969697,0.9978222222222223
XGBoost,1000,0.3,66,1.0,0.1,8,100,0.8,0.97,0.9795918367346939,0.96,0.9696969696969697,0.9975555555555556
XGBoost,1000,0.3,67,1.0,0.1,8,100,1.0,0.9766666666666667,0.9798657718120806,0.9733333333333334,0.9765886287625418,0.9980444444444444
XGBoost,1000,0.3,68,1.0,0.1,8,300,0.8,0.9733333333333334,0.9797297297297297,0.9666666666666667,0.9731543624161074,0.9972444444444445
XGBoost,1000,0.3,69,1.0,0.1,8,300,1.0,0.97,0.9795918367346939,0.96,0.9696969696969697,0.9981333333333333
XGBoost,1000,0.3,70,1.0,0.1,8,500,0.8,0.97,0.9731543624161074,0.9666666666666667,0.9698996655518395,0.9972444444444446
XGBoost,1000,0.3,71,1.0,0.1,8,500,1.0,0.97,0.9795918367346939,0.96,0.9696969696969697,0.9979555555555556
XGBoost,2000,0.2,0,0.8,0.05,4,100,0.8,0.99,0.99,0.99,0.99,0.999375
XGBoost,2000,0.2,1,0.8,0.05,4,100,1.0,0.99,0.99,0.99,0.99,0.999275
XGBoost,2000,0.2,2,0.8,0.05,4,300,0.8,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.999625
XGBoost,2000,0.2,3,0.8,0.05,4,300,1.0,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.999575
XGBoost,2000,0.2,4,0.8,0.05,4,500,0.8,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.9996
XGBoost,2000,0.2,5,0.8,0.05,4,500,1.0,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.999575
XGBoost,2000,0.2,6,0.8,0.05,6,100,0.8,0.99,0.99,0.99,0.99,0.999175
XGBoost,2000,0.2,7,0.8,0.05,6,100,1.0,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.9991749999999999
XGBoost,2000,0.2,8,0.8,0.05,6,300,0.8,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.99955
XGBoost,2000,0.2,9,0.8,0.05,6,300,1.0,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.99955
XGBoost,2000,0.2,10,0.8,0.05,6,500,0.8,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.99955
XGBoost,2000,0.2,11,0.8,0.05,6,500,1.0,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.999475
XGBoost,2000,0.2,12,0.8,0.05,8,100,0.8,0.99,0.99,0.99,0.99,0.9993500000000001
XGBoost,2000,0.2,13,0.8,0.05,8,100,1.0,0.995,0.9900990099009901,1.0,0.9950248756218906,0.9991249999999999
XGBoost,2000,0.2,14,0.8,0.05,8,300,0.8,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.999525
XGBoost,2000,0.2,15,0.8,0.05,8,300,1.0,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.9994999999999999
XGBoost,2000,0.2,16,0.8,0.05,8,500,0.8,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.99955
XGBoost,2000,0.2,17,0.8,0.05,8,500,1.0,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.999475
XGBoost,2000,0.2,18,0.8,0.1,4,100,0.8,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.99975
XGBoost,2000,0.2,19,0.8,0.1,4,100,1.0,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.9995499999999999
XGBoost,2000,0.2,20,0.8,0.1,4,300,0.8,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.999725
XGBoost,2000,0.2,21,0.8,0.1,4,300,1.0,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.999475
XGBoost,2000,0.2,22,0.8,0.1,4,500,0.8,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.9996
XGBoost,2000,0.2,23,0.8,0.1,4,500,1.0,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.9994999999999999
XGBoost,2000,0.2,24,0.8,0.1,6,100,0.8,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.999475
XGBoost,2000,0.2,25,0.8,0.1,6,100,1.0,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.99955
XGBoost,2000,0.2,26,0.8,0.1,6,300,0.8,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.9995250000000001
XGBoost,2000,0.2,27,0.8,0.1,6,300,1.0,0.99,0.9851485148514851,0.995,0.9900497512437811,0.99955
XGBoost,2000,0.2,28,0.8,0.1,6,500,0.8,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.9994749999999999
XGBoost,2000,0.2,29,0.8,0.1,6,500,1.0,0.99,0.9851485148514851,0.995,0.9900497512437811,0.99955
XGBoost,2000,0.2,30,0.8,0.1,8,100,0.8,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.999475
XGBoost,2000,0.2,31,0.8,0.1,8,100,1.0,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.9994999999999999
XGBoost,2000,0.2,32,0.8,0.1,8,300,0.8,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.9995499999999999
XGBoost,2000,0.2,33,0.8,0.1,8,300,1.0,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.9995249999999999
XGBoost,2000,0.2,34,0.8,0.1,8,500,0.8,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.999475
XGBoost,2000,0.2,35,0.8,0.1,8,500,1.0,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.9995
XGBoost,2000,0.2,36,1.0,0.05,4,100,0.8,0.9875,0.9899497487437185,0.985,0.9874686716791979,0.99925
XGBoost,2000,0.2,37,1.0,0.05,4,100,1.0,0.99,0.99,0.99,0.99,0.999075
XGBoost,2000,0.2,38,1.0,0.05,4,300,0.8,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.9997
XGBoost,2000,0.2,39,1.0,0.05,4,300,1.0,0.99,0.9851485148514851,0.995,0.9900497512437811,0.999425
XGBoost,2000,0.2,40,1.0,0.05,4,500,0.8,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.99965
XGBoost,2000,0.2,41,1.0,0.05,4,500,1.0,0.99,0.9851485148514851,0.995,0.9900497512437811,0.999475
XGBoost,2000,0.2,42,1.0,0.05,6,100,0.8,0.99,0.99,0.99,0.99,0.999225
XGBoost,2000,0.2,43,1.0,0.05,6,100,1.0,0.99,0.9851485148514851,0.995,0.9900497512437811,0.999175
XGBoost,2000,0.2,44,1.0,0.05,6,300,0.8,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.99955
XGBoost,2000,0.2,45,1.0,0.05,6,300,1.0,0.99,0.9851485148514851,0.995,0.9900497512437811,0.99945
XGBoost,2000,0.2,46,1.0,0.05,6,500,0.8,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.99955
XGBoost,2000,0.2,47,1.0,0.05,6,500,1.0,0.99,0.9851485148514851,0.995,0.9900497512437811,0.99945
XGBoost,2000,0.2,48,1.0,0.05,8,100,0.8,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.9992250000000001
XGBoost,2000,0.2,49,1.0,0.05,8,100,1.0,0.9925,0.9852216748768473,1.0,0.9925558312655087,0.99895
XGBoost,2000,0.2,50,1.0,0.05,8,300,0.8,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.9995499999999999
XGBoost,2000,0.2,51,1.0,0.05,8,300,1.0,0.99,0.9851485148514851,0.995,0.9900497512437811,0.999525
XGBoost,2000,0.2,52,1.0,0.05,8,500,0.8,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.9995750000000001
XGBoost,2000,0.2,53,1.0,0.05,8,500,1.0,0.99,0.9851485148514851,0.995,0.9900497512437811,0.9995
XGBoost,2000,0.2,54,1.0,0.1,4,100,0.8,0.99,0.99,0.99,0.99,0.99955
XGBoost,2000,0.2,55,1.0,0.1,4,100,1.0,0.9875,0.9850746268656716,0.99,0.9875311720698254,0.99935
XGBoost,2000,0.2,56,1.0,0.1,4,300,0.8,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.999725
XGBoost,2000,0.2,57,1.0,0.1,4,300,1.0,0.99,0.9851485148514851,0.995,0.9900497512437811,0.999425
XGBoost,2000,0.2,58,1.0,0.1,4,500,0.8,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.999525
XGBoost,2000,0.2,59,1.0,0.1,4,500,1.0,0.99,0.9851485148514851,0.995,0.9900497512437811,0.9994500000000001
XGBoost,2000,0.2,60,1.0,0.1,6,100,0.8,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.9996250000000001
XGBoost,2000,0.2,61,1.0,0.1,6,100,1.0,0.99,0.9851485148514851,0.995,0.9900497512437811,0.999375
XGBoost,2000,0.2,62,1.0,0.1,6,300,0.8,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.9996999999999999
XGBoost,2000,0.2,63,1.0,0.1,6,300,1.0,0.99,0.9851485148514851,0.995,0.9900497512437811,0.999375
XGBoost,2000,0.2,64,1.0,0.1,6,500,0.8,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.99965
XGBoost,2000,0.2,65,1.0,0.1,6,500,1.0,0.99,0.9851485148514851,0.995,0.9900497512437811,0.999375
XGBoost,2000,0.2,66,1.0,0.1,8,100,0.8,0.99,0.99,0.99,0.99,0.999575
XGBoost,2000,0.2,67,1.0,0.1,8,100,1.0,0.99,0.9851485148514851,0.995,0.9900497512437811,0.99955
XGBoost,2000,0.2,68,1.0,0.1,8,300,0.8,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.9996499999999999
XGBoost,2000,0.2,69,1.0,0.1,8,300,1.0,0.99,0.9851485148514851,0.995,0.9900497512437811,0.999525
XGBoost,2000,0.2,70,1.0,0.1,8,500,0.8,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.99965
XGBoost,2000,0.2,71,1.0,0.1,8,500,1.0,0.99,0.9851485148514851,0.995,0.9900497512437811,0.9996
XGBoost,2000,0.3,0,0.8,0.05,4,100,0.8,0.9833333333333333,0.9865771812080537,0.98,0.9832775919732442,0.999
XGBoost,2000,0.3,1,0.8,0.05,4,100,1.0,0.9866666666666667,0.9866666666666667,0.9866666666666667,0.9866666666666667,0.9990111111111112
XGBoost,2000,0.3,2,0.8,0.05,4,300,0.8,0.985,0.98989898989899,0.98,0.9849246231155779,0.9989111111111112
XGBoost,2000,0.3,3,0.8,0.05,4,300,1.0,0.9883333333333333,0.9899665551839465,0.9866666666666667,0.988313856427379,0.9991777777777778
XGBoost,2000,0.3,4,0.8,0.05,4,500,0.8,0.9833333333333333,0.9898648648648649,0.9766666666666667,0.9832214765100671,0.9987333333333333
XGBoost,2000,0.3,5,0.8,0.05,4,500,1.0,0.985,0.9866220735785953,0.9833333333333333,0.9849749582637729,0.999011111111111
XGBoost,2000,0.3,6,0.8,0.05,6,100,0.8,0.9833333333333333,0.9865771812080537,0.98,0.9832775919732442,0.9991333333333333
XGBoost,2000,0.3,7,0.8,0.05,6,100,1.0,0.985,0.9866220735785953,0.9833333333333333,0.9849749582637729,0.9991666666666666
XGBoost,2000,0.3,8,0.8,0.05,6,300,0.8,0.9883333333333333,0.9932659932659933,0.9833333333333333,0.9882747068676717,0.9991777777777777
XGBoost,2000,0.3,9,0.8,0.05,6,300,1.0,0.9916666666666667,0.9933110367892977,0.99,0.991652754590985,0.9993333333333333
XGBoost,2000,0.3,10,0.8,0.05,6,500,0.8,0.985,0.9932203389830508,0.9766666666666667,0.984873949579832,0.9991555555555556
XGBoost,2000,0.3,11,0.8,0.05,6,500,1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9991777777777777
XGBoost,2000,0.3,12,0.8,0.05,8,100,0.8,0.9833333333333333,0.9865771812080537,0.98,0.9832775919732442,0.9990777777777778
XGBoost,2000,0.3,13,0.8,0.05,8,100,1.0,0.9816666666666667,0.9832775919732442,0.98,0.9816360601001669,0.9991444444444444
XGBoost,2000,0.3,14,0.8,0.05,8,300,0.8,0.9883333333333333,0.9932659932659933,0.9833333333333333,0.9882747068676717,0.9991333333333332
XGBoost,2000,0.3,15,0.8,0.05,8,300,1.0,0.99,0.9932885906040269,0.9866666666666667,0.9899665551839465,0.9993000000000001
XGBoost,2000,0.3,16,0.8,0.05,8,500,0.8,0.985,0.98989898989899,0.98,0.9849246231155779,0.9990999999999999
XGBoost,2000,0.3,17,0.8,0.05,8,500,1.0,0.985,0.9866220735785953,0.9833333333333333,0.9849749582637729,0.9991777777777777
XGBoost,2000,0.3,18,0.8,0.1,4,100,0.8,0.985,0.9866220735785953,0.9833333333333333,0.9849749582637729,0.9992111111111112
XGBoost,2000,0.3,19,0.8,0.1,4,100,1.0,0.9866666666666667,0.9866666666666667,0.9866666666666667,0.9866666666666667,0.9992333333333334
XGBoost,2000,0.3,20,0.8,0.1,4,300,0.8,0.9816666666666667,0.9832775919732442,0.98,0.9816360601001669,0.9988666666666667
XGBoost,2000,0.3,21,0.8,0.1,4,300,1.0,0.9866666666666667,0.9866666666666667,0.9866666666666667,0.9866666666666667,0.9990888888888889
XGBoost,2000,0.3,22,0.8,0.1,4,500,0.8,0.9816666666666667,0.9832775919732442,0.98,0.9816360601001669,0.9988666666666667
XGBoost,2000,0.3,23,0.8,0.1,4,500,1.0,0.9816666666666667,0.9832775919732442,0.98,0.9816360601001669,0.9989555555555556
XGBoost,2000,0.3,24,0.8,0.1,6,100,0.8,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9991666666666666
XGBoost,2000,0.3,25,0.8,0.1,6,100,1.0,0.9883333333333333,0.9899665551839465,0.9866666666666667,0.988313856427379,0.9993444444444444
XGBoost,2000,0.3,26,0.8,0.1,6,300,0.8,0.9816666666666667,0.9832775919732442,0.98,0.9816360601001669,0.9990777777777777
XGBoost,2000,0.3,27,0.8,0.1,6,300,1.0,0.9833333333333333,0.9865771812080537,0.98,0.9832775919732442,0.9991333333333333
XGBoost,2000,0.3,28,0.8,0.1,6,500,0.8,0.9816666666666667,0.9832775919732442,0.98,0.9816360601001669,0.9989666666666667
XGBoost,2000,0.3,29,0.8,0.1,6,500,1.0,0.985,0.98989898989899,0.98,0.9849246231155779,0.9991111111111111
XGBoost,2000,0.3,30,0.8,0.1,8,100,0.8,0.9833333333333333,0.9865771812080537,0.98,0.9832775919732442,0.9992666666666666
XGBoost,2000,0.3,31,0.8,0.1,8,100,1.0,0.9883333333333333,0.9899665551839465,0.9866666666666667,0.988313856427379,0.9993444444444444
XGBoost,2000,0.3,32,0.8,0.1,8,300,0.8,0.9816666666666667,0.9832775919732442,0.98,0.9816360601001669,0.9991777777777777
XGBoost,2000,0.3,33,0.8,0.1,8,300,1.0,0.985,0.98989898989899,0.98,0.9849246231155779,0.9991666666666668
XGBoost,2000,0.3,34,0.8,0.1,8,500,0.8,0.9833333333333333,0.9865771812080537,0.98,0.9832775919732442,0.9991777777777777
XGBoost,2000,0.3,35,0.8,0.1,8,500,1.0,0.9866666666666667,0.9899328859060402,0.9833333333333333,0.9866220735785953,0.9991
XGBoost,2000,0.3,36,1.0,0.05,4,100,0.8,0.9833333333333333,0.9865771812080537,0.98,0.9832775919732442,0.9989222222222223
XGBoost,2000,0.3,37,1.0,0.05,4,100,1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9988777777777778
XGBoost,2000,0.3,38,1.0,0.05,4,300,0.8,0.985,0.9866220735785953,0.9833333333333333,0.9849749582637729,0.9989333333333333
XGBoost,2000,0.3,39,1.0,0.05,4,300,1.0,0.9866666666666667,0.9834437086092715,0.99,0.9867109634551495,0.9990111111111112
XGBoost,2000,0.3,40,1.0,0.05,4,500,0.8,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9987555555555556
XGBoost,2000,0.3,41,1.0,0.05,4,500,1.0,0.9866666666666667,0.9834437086092715,0.99,0.9867109634551495,0.9989222222222223
XGBoost,2000,0.3,42,1.0,0.05,6,100,0.8,0.9816666666666667,0.9832775919732442,0.98,0.9816360601001669,0.9990111111111111
XGBoost,2000,0.3,43,1.0,0.05,6,100,1.0,0.985,0.9866220735785953,0.9833333333333333,0.9849749582637729,0.9989
XGBoost,2000,0.3,44,1.0,0.05,6,300,0.8,0.99,0.9932885906040269,0.9866666666666667,0.9899665551839465,0.9989222222222222
XGBoost,2000,0.3,45,1.0,0.05,6,300,1.0,0.9866666666666667,0.9899328859060402,0.9833333333333333,0.9866220735785953,0.9986555555555555
XGBoost,2000,0.3,46,1.0,0.05,6,500,0.8,0.9866666666666667,0.9899328859060402,0.9833333333333333,0.9866220735785953,0.9988555555555556
XGBoost,2000,0.3,47,1.0,0.05,6,500,1.0,0.9866666666666667,0.9899328859060402,0.9833333333333333,0.9866220735785953,0.9986666666666666
XGBoost,2000,0.3,48,1.0,0.05,8,100,0.8,0.9816666666666667,0.9832775919732442,0.98,0.9816360601001669,0.9990222222222221
XGBoost,2000,0.3,49,1.0,0.05,8,100,1.0,0.9866666666666667,0.9834437086092715,0.99,0.9867109634551495,0.9987999999999999
XGBoost,2000,0.3,50,1.0,0.05,8,300,0.8,0.9883333333333333,0.9899665551839465,0.9866666666666667,0.988313856427379,0.9989888888888888
